47.1 0.0141382 0.00744403 0.201824 0.776594 
47.2 0.0141419 0.00738987 0.200945 0.777523 
47.3 0.0141459 0.0073364 0.20007 0.778448 
47.4 0.0141504 0.00728362 0.199198 0.779368 
47.5 0.0141552 0.00723151 0.198329 0.780284 
47.6 0.0141604 0.00718007 0.197464 0.781195 
47.7 0.0141659 0.00712928 0.196602 0.782102 
47.8 0.0141719 0.00707914 0.195744 0.783005 
47.9 0.0141782 0.00702963 0.194889 0.783903 
48 0.0141848 0.00698075 0.194037 0.784797 
48.1 0.0141918 0.00693249 0.193189 0.785687 
48.2 0.0141992 0.00688485 0.192344 0.786572 
48.3 0.0142069 0.0068378 0.191502 0.787453 
48.4 0.014215 0.00679134 0.190664 0.788329 
48.5 0.0142234 0.00674547 0.189829 0.789202 
48.6 0.0142321 0.00670017 0.188998 0.79007 
48.7 0.0142412 0.00665544 0.18817 0.790934 
48.8 0.0142506 0.00661127 0.187345 0.791793 
48.9 0.0142604 0.00656765 0.186523 0.792649 
49 0.0142704 0.00652457 0.185705 0.7935 
49.1 0.0142808 0.00648203 0.18489 0.794347 
49.2 0.0142916 0.00644002 0.184078 0.79519 
49.3 0.0143026 0.00639853 0.18327 0.796029 
49.4 0.0143139 0.00635754 0.182465 0.796864 
49.5 0.0143256 0.00631707 0.181663 0.797694 
49.6 0.0143376 0.00627709 0.180865 0.798521 
49.7 0.0143499 0.00623761 0.180069 0.799343 
49.8 0.0143625 0.0061986 0.179277 0.800162 
49.9 0.0143753 0.00616008 0.178489 0.800976 
50 0.0143885 0.00612202 0.177703 0.801786 
50.1 0.014402 0.00608443 0.176921 0.802593 
50.2 0.0144158 0.00604729 0.176142 0.803395 
50.3 0.0144298 0.00601061 0.175366 0.804193 
50.4 0.0144442 0.00597436 0.174594 0.804988 
50.5 0.0144588 0.00593856 0.173824 0.805778 
50.6 0.0144737 0.00590318 0.173058 0.806565 
50.7 0.0144889 0.00586824 0.172295 0.807348 
50.8 0.0145044 0.0058337 0.171535 0.808126 
50.9 0.0145202 0.00579959 0.170779 0.808901 
51 0.0145362 0.00576588 0.170026 0.809672 
51.1 0.0145525 0.00573256 0.169275 0.81044 
51.2 0.0145691 0.00569965 0.168528 0.811203 
51.3 0.0145859 0.00566712 0.167784 0.811963 
51.4 0.014603 0.00563498 0.167043 0.812719 
51.5 0.0146203 0.00560322 0.166306 0.813471 
51.6 0.014638 0.00557183 0.165571 0.814219 
51.7 0.0146558 0.0055408 0.16484 0.814963 
51.8 0.014674 0.00551014 0.164112 0.815704 
51.9 0.0146924 0.00547984 0.163386 0.816441 
52 0.014711 0.00544989 0.162664 0.817175 
52.1 0.0147299 0.00542028 0.161945 0.817905 
52.2 0.014749 0.00539102 0.161229 0.818631 
52.3 0.0147684 0.00536209 0.160516 0.819353 
52.4 0.014788 0.0053335 0.159806 0.820072 
52.5 0.0148079 0.00530523 0.1591 0.820787 
52.6 0.014828 0.00527729 0.158396 0.821499 
52.7 0.0148484 0.00524966 0.157695 0.822207 
52.8 0.0148689 0.00522235 0.156997 0.822911 
52.9 0.0148898 0.00519535 0.156303 0.823612 
53 0.0149108 0.00516865 0.155611 0.82431 
53.1 0.0149321 0.00514225 0.154922 0.825004 
53.2 0.0149536 0.00511615 0.154236 0.825694 
53.3 0.0149753 0.00509034 0.153553 0.826381 
53.4 0.0149973 0.00506482 0.152874 0.827064 
53.5 0.0150195 0.00503958 0.152197 0.827744 
